id_institucional,Clee,Nombre de la Unidad Econ√≥mica,nombre_empresa,C√≥digo de la clase de actividad SCIAN,actividad_economica,tamaño_empresa,Tipo de vialidad,direccion,Tipo de entre vialidad 1,Nombre de entre vialidad 1,Tipo de entre vialidad 2,Nombre de entre vialidad 2,Tipo de entre vialidad 3,Nombre de entre vialidad 3,N√∫mero exterior o kil√≥metro,Letra exterior,Edificio,Edificio Piso,N√∫mero interior,Letra interior,Tipo de asentamiento humano,Nombre de asentamiento humano,Tipo centro comercial,"Corredor industrial, centro comercial o mercado p√∫blico",N√∫mero de local,C√≥digo Postal,Clave entidad,Entidad federativa,id_municipio,nombre_municipio,Clave localidad,municipio,Area_geoestadistica_basica,Manzana,Numero_telefonico,correo_electronico,Sitio en Internet,Tipo de establecimiento,latitude,longitude,sector
1060146,09015622112000297000000000U2,HOSPITAL DE CARDIOLOGIA CENTRO MEDICO NACIONAL SIGLO XXI IMSS,HOSPITAL DE CARDIOLOGIA ,622112,Hospitales generales del sector p√∫blico,251 personas,EJE VIAL,1 PONIENTE AVENIDA CUAUHTEMOC,EJE VIAL,3 SUR (DOCTOR IGNACIO MORONES PRIETO),CALLE,DOCTOR MARQUEZ,CALLE,DOCTOR MIGUEL FRANCISCO JIMENEZ,0,SN,,,,,COLONIA,DOCTORES,,,,6720,9,CIUDAD DE M√âXICO,15,Cuauht√©moc,1,Cuauht√©moc,1229,1,,,,Fijo,19.4110818,-99.15476366,2010-07
835349,09007622112000105000000000U4,HOSPITAL DE ESPECIALIDADES DE LA CIUDAD DE MEXICO DR BELISARIO DOMINGUEZ,SECRETARIA DE SALUD GOBIERNO DE LA CIUDAD DE MEXICO ,622112,Hospitales generales del sector p√∫blico,251 personas,AVENIDA,TLAHUAC,PRIVADA,NINGUNO,AVENIDA,ZACATLAN,CALLE,CEMPASUCHIL,4866,,,,,,COLONIA,LOS OLIVOS,,,,13210,9,CIUDAD DE M√âXICO,7,Iztapalapa,1,Iztapalapa,2121,1,,,SALUD.CDMX.GOB.MX,Fijo,19.30683251,-99.06585873,2010-07
6306200,09005622111000267000000000U8,HOSPITAL DE ESPECIALIDADES MIG,HOSPITAL DE ESPECIALIDADES MIG SA DE CV,622111,Hospitales generales del sector privado,251 personas,CALLE,RIOBAMBA,CALLE,LINDAVISTA,CALLE,BUENAVISTA,CALLE,LATACUNGA,800,,,,,,COLONIA,LINDAVISTA,,,,7300,9,CIUDAD DE M√âXICO,5,Gustavo A. Madero,1,Gustavo A. Madero,737,15,,GFINANZAS@HOSPITALMIG.MX,WWW.HOSPITALMIG.MX,Fijo,19.49181527,-99.12636419,2010-07
855749,09015622112000337000000000U6,HOSPITAL DE GENERAL DE ZONA NUMERO 27,INSTITUTO MEXICANO DEL SEGURO SOCIAL ,622112,Hospitales generales del sector p√∫blico,251 personas,CALLE,NINGUNO,EJE VIAL,2 NORTE (MANUEL GONZALEZ),OTRO(ESPECIFIQUE),MANZANA O EDIFICACION CONTIGUA,CALLE,LERDO,0,SN,,,311,,COLONIA,TLATELOLCO,,,,6900,9,CIUDAD DE M√âXICO,15,Cuauht√©moc,1,Cuauht√©moc,273,7,5555839755,JOSE.RODRIGUEZC@IMSS.GOB.MX,,Fijo,19.4548356,-99.13943109,2010-07
780520,09005622112000237000000000U9,HOSPITAL DE GINECOPEDIATRIA 3A,INSTITUTO MEXICANO DEL SEGURO SOCIAL ,622112,Hospitales generales del sector p√∫blico,251 personas,AVENIDA,INSTITUTO POLITECNICO NACIONAL,EJE VIAL,4 NORTE (AVENIDA FORTUNA),CALLE,COLECTOR 13,CALLE,CHOSICA,1600,,,,0,,COLONIA,LINDAVISTA,,,,7300,9,CIUDAD DE M√âXICO,5,Gustavo A. Madero,1,Gustavo A. Madero,1256,5,,,WWW.IMSS.GOB.MX,Fijo,19.48568274,-99.13470188,2010-07
845803,09016622112000087000000000U5,HOSPITAL DE LA MUJER,SECRETARIA DE SALUD DEL GOBIERNO FEDERAL ,622112,Hospitales generales del sector p√∫blico,251 personas,CALLE,SALVADOR DIAZ MIRON,CALLE,PRIVADA DIAZ MIRON,CALLE,PLAN DE SAN LUIS,CALLE,MANUEL CARPIO,0,SN,,,,,COLONIA,UN HOGAR PARA NOSOTROS,,,,11340,9,CIUDAD DE M√âXICO,16,Miguel Hidalgo,1,Miguel Hidalgo,88,2,,,WWW.HDELAMUJER.SALUD.GOB.MX,Fijo,19.45123723,-99.17094615,2010-07
780529,09005621114000047010063176S9,HOSPITAL DE ORTOPEDIA DR VICTORIO DE LA FUENTE NARVAEZ IMSS,IMSS ,622112,Hospitales generales del sector p√∫blico,251 personas,EJE VIAL,4 NORTE AVENIDA FORTUNA,AVENIDA,INSTITUTO POLITECNICO NACIONAL,AVENIDA,HOSPITAL JUAREZ (NORTE 1C),CALLE,LICENCIADO JOSE URBANO FONSECA,0,SN,,,,,COLONIA,MAGDALENA DE LAS SALINAS,,,,7760,9,CIUDAD DE M√âXICO,5,Gustavo A. Madero,1,Gustavo A. Madero,1256,2,5557473500,,,Fijo,19.4851915,-99.13697741,2010-07
845325,09005622112000167001000000U8,HOSPITAL DE PSIQUIATRIA MORELOS,INSTITUTO MEXICANO DEL SEGURO SOCIAL ,622112,Hospitales generales del sector p√∫blico,251 personas,EJE VIAL,5 NORTE CALZADA SAN JUAN DE ARAGON,EJE VIAL,3 ORIENTE (AVENIDA INGENIERO EDUARDO MOLINA),CALLE,NORTE 94,AVENIDA,RIO GUADALUPE,311,,,,,,COLONIA,SAN JUAN DE ARAGON,,,,7460,9,CIUDAD DE M√âXICO,5,Gustavo A. Madero,1,Gustavo A. Madero,1650,1,5555776043,IMSSLUIS.CUEVAS@IMSS.GOB.MX,,Fijo,19.47830478,-99.09681577,2010-07
676387,09005624312000023001000000U7,HOSPITAL DE ZONA NUMERO 24 IMSS,INSTITUTO NACIONAL DEL SEGURO SOCIAL ,622112,Hospitales generales del sector p√∫blico,251 personas,AVENIDA,INSURGENTES NORTE,CALLE,RICARTE,EJE VIAL,4 NORTE (AVENIDA FORTUNA),CALLE,RIOBAMBA,1322,,,,,,COLONIA,LINDAVISTA NORTE,,,,7300,9,CIUDAD DE M√âXICO,5,Gustavo A. Madero,1,Gustavo A. Madero,1256,7,,,WWW.IMSS.GOB.MX,Fijo,19.48263849,-99.12857322,2014-12
6308184,09016622111000266002000000U7,HOSPITAL DIOMED,HOSPITALES H SA DE CV,622111,Hospitales generales del sector privado,251 personas,AVENIDA,OBSERVATORIO,CALLE,SUR 140,CALLE,SUR 144,CALLE,PONIENTE 75-A,354,,,,,,COLONIA,16 DE SEPTIEMBRE,,,,11810,9,CIUDAD DE M√âXICO,16,Miguel Hidalgo,1,Miguel Hidalgo,1090,4,,RECURSOS.HUMANOS@DIOMED.COM.MX,WWW.DIOMED.COM.MX,Fijo,19.40130335,-99.20520469,2010-07
969521,09015621114000047010000000U8,HOSPITAL DR GREGORIO SALAS,GOBIERNO DE LA CDMX ,622112,Hospitales generales del sector p√∫blico,251 personas,CALLE,CALLE DEL CARMEN,CALLE,REPUBLICA DE COLOMBIA,CALLE,REPUBLICA DE VENEZUELA,CALLE,REPUBLICA DE ARGENTINA,42,,,,0,,COLONIA,CENTRO,,,,6000,9,CIUDAD DE M√âXICO,15,Cuauht√©moc,1,Cuauht√©moc,659,19,,,,Fijo,19.43764171,-99.12936455,2010-07
847284,09016622311000226000000000U7,HOSPITAL ESCANDON,FUNDACION MARIA ANA MIER DE ESCANDON AC,622311,Hospitales del sector privado de otras especialidades m√©dicas,251 personas,CALLE,GAVIOTA,CALLE,MANUEL DUBL√ÅN,CALLE,ARQUITECTO CARLOS LAZO,CALLE,RUFINA,27,,,,,,COLONIA,TACUBAYA,,,,11870,9,CIUDAD DE M√âXICO,16,Miguel Hidalgo,1,Miguel Hidalgo,1156,1,,RECURSOSHUMANOS@HOSPITALESCANDON.ORG,WWW.HOSPITALESCANDON,Fijo,19.40212381,-99.19136868,2010-07
6315088,09016622111000277000011124M4,HOSPITAL ESPA√ëOL,SOCIEDAD DE BENEFICENCIA ESPA√ëOLA,622111,Hospitales generales del sector privado,251 personas,AVENIDA,EJ√âRCITO NACIONAL MEXICANO,PROLONGACION,MOLIERE,CALLE,LAGO VICTORIA,AVENIDA,MIGUEL DE CERVANTES SAAVEDRA,613,,,,,,COLONIA,GRANADA,"HOSPITAL, CENTRO MEDICO O CLINICA",HOSPITAL ESPA√ëOL,SN,11520,9,CIUDAD DE M√âXICO,16,Miguel Hidalgo,1,Miguel Hidalgo,552,1,,,WWW.HOSPITALESPANOL.COM,Fijo,19.4383057,-99.19711023,2010-07
913812,09012622112000197000000000U1,HOSPITAL GENERAL AJUSCO MEDIO DOCTORA OBDULIA RODRIGUEZ RODRIGUEZ,SECRETARIA DE SALUD DEL GOBIERNO DEL DISTRITO FEDERAL ,622112,Hospitales generales del sector p√∫blico,251 personas,CALLE,ENCINOS,CALLE,PI√ëANONA,CALLE,HORTENSIAS,CALLE,ENCINOS,41,,,,0,,COLONIA,MIGUEL HIDALGO 4TA SECCION,,,,14250,9,CIUDAD DE M√âXICO,12,Tlalpan,1,Tlalpan,1462,2,5554467966,,,Fijo,19.27181365,-99.20749497,2014-12
957910,09015622112000011000000000U7,HOSPITAL GENERAL DE MEXICO,HOSPITAL GENERAL DE MEXICO ORGANISMO DESCENTRALIZADO DE LA SECRETARIA DE SALUD ,622112,Hospitales generales del sector p√∫blico,251 personas,EJE VIAL,1 PONIENTE AVENIDA CUAUHTEMOC,CALLE,DOCTOR MARQUEZ,CALLE,DOCTOR PASTEUR,EJE VIAL,1 PONIENTE (AVENIDA CUAUHTEMOC),0,SN,,,,,COLONIA,DOCTORES,,,,6720,9,CIUDAD DE M√âXICO,15,Cuauht√©moc,1,Cuauht√©moc,1229,3,5527892000,,,Fijo,19.4127649,-99.15461994,2010-07
657557,09005622112000137000000000U1,HOSPITAL GENERAL DE TICOMAN SSA,HOSPITAL GENERAL DE TICOMAN ,622112,Hospitales generales del sector p√∫blico,251 personas,CALLE,PLAN DE SAN LUIS,CALLE,BANDERA,CALLE,GUILLERMO MASSIEU HELGUERA,PRIVADA,PLAN DE ACATEMPAN,113,,,,0,,COLONIA,LA PURISIMA TICOMAN,,,,7330,9,CIUDAD DE M√âXICO,5,Gustavo A. Madero,1,Gustavo A. Madero,2860,1,,,,Fijo,19.51500688,-99.1379265,2010-07
786594,09006622112000067000000000U8,HOSPITAL GENERAL DE ZONA 2A TRONCOSO,SECRETARIA DE SALUD ,622112,Hospitales generales del sector p√∫blico,251 personas,VIADUCTO,RIO DE LA PIEDAD,EJE VIAL,3 ORIENTE (AZUCAR),CALLE,A√ëIL,VIADUCTO,RIO DE LA PIEDAD,507,,,,,,COLONIA,GRANJAS MEXICO,,,,8400,9,CIUDAD DE M√âXICO,6,Iztacalco,1,Iztacalco,132,17,5556500276,,,Fijo,19.40590164,-99.11217359,2010-07
793574,09007622112000197000000000U1,HOSPITAL GENERAL DE ZONA 47. VICENTE GUERRERO,INSTITUTO MEXICANO DEL SEGURO SOCIAL IMSS ,622112,Hospitales generales del sector p√∫blico,251 personas,AVENIDA,MANZANA O EDIFICACION CONTIGUA,PERIFERICO,CANAL DE SAN JUAN,CALLE,COMBATE DE CELAYA,CALLE,COMBATE DE CELAYA,0,SN,,,,,COLONIA,UNIDAD VICENTE GUERRERO,,,,9200,9,CIUDAD DE M√âXICO,7,Iztapalapa,1,Iztapalapa,1049,15,,,WWW.IMSS.GOB.MX,Fijo,19.35767118,-99.05386713,2010-07
682372,09002622112000157000000000U6,HOSPITAL GENERAL DE ZONA CON UNIDAD DE ATENCION MEDICA AMBULATORIA NUMERO 48 SAN PEDRO XALPA,INSTITUTO MEXICANO DEL SEGURO SOCIAL ,622112,Hospitales generales del sector p√∫blico,251 personas,CALLE,ELPIDIO CORTEZ,CALLE,FRANCISCO BERTANI,CALLE,MANUEL BOUCHE,CALLE,MANUEL BOUCHE,0,SN,,,0,,COLONIA,AMPLIACION SAN PEDRO XALPA,,,,2719,9,CIUDAD DE M√âXICO,2,Azcapotzalco,1,Azcapotzalco,631,24,5526292190,EDUARDO.ESPINO@IMSS.GOB.MX,,Fijo,19.48200276,-99.21326455,2014-12
6469863,09005621112000227000000000U1,HOSPITAL GENERAL DE ZONA MEDICINA FAMILIAR NUMERO 29,INSTITUTO MEXICANO DEL SEGURO SOCIAL ,622112,Hospitales generales del sector p√∫blico,251 personas,EJE VIAL,4 NORTE AVENIDA 510,CALLE,EMILIANO ZAPATA,PRIVADA,NINGUNO,CALLE,IGNACIO ALLENDE,110,,,,0,,COLONIA,PUEBLO SAN JUAN DE ARAGON,,,,7950,9,CIUDAD DE M√âXICO,5,Gustavo A. Madero,1,Gustavo A. Madero,2131,9,,,,Fijo,19.46511844,-99.0857393,2016-01
785498,09006622112000047000000000U0,HOSPITAL GENERAL DE ZONA NUMERO 30,INSTITUTO MEXICANO DEL SEGURO SOCIAL ,622112,Hospitales generales del sector p√∫blico,251 personas,EJE VIAL,4 SUR PRESIDENTE PLUTARCO ELIAS CALLES,CALLE,CORREGIDORA,CALLE,PRIMERO DE MAYO,CALLE,ALVARO OBREGON,473,,,,,,COLONIA,SANTA ANITA,,,,8300,9,CIUDAD DE M√âXICO,6,Iztacalco,1,Iztacalco,026A,7,5556502055,,,Fijo,19.39835249,-99.11755649,2010-07
866124,09015622112000307000000000U9,HOSPITAL GENERAL DE ZONA Y MEDICINA FAMILIAR NO 26,IMSS HOSPITAL GENERAL DE ZONA Y MEDICINA FAMILIAR NO 26 ,622112,Hospitales generales del sector p√∫blico,251 personas,CALLE,TLAXCALA,CALLE,CHILPANCINGO,AVENIDA,INSURGENTES SUR,CALLE,AGUASCALIENTES,165,,,,0,,COLONIA,HIPODROMO,,,,6100,9,CIUDAD DE M√âXICO,15,Cuauht√©moc,1,Cuauht√©moc,1341,3,5552868000,,,Fijo,19.40680268,-99.16935102,2010-07
1038046,09010622112000107000000000U4,HOSPITAL GENERAL DOCTOR ENRIQUE CABRERA,SECRETARIA DE SALUD DEL GOBIERNO DE LA CDMX ,622112,Hospitales generales del sector p√∫blico,251 personas,CALLE,PROLONGACION 5 DE MAYO,AVENIDA,CENTENARIO,CALLE,6,OTRO(ESPECIFIQUE),MANZANA O EDIFICACION CONTIGUA,3170,,,,,,COLONIA,EXHACIENDA DE TARANGO,,,,1620,9,CIUDAD DE M√âXICO,10,√Ålvaro Obreg√≥n,1,√Ålvaro Obreg√≥n,2288,32,,,,Fijo,19.36166345,-99.22334074,2010-07
10388918,09011622112000067000000000U8,HOSPITAL GENERAL DOCTORA MATILDE PETRA MONTOYA LAFRAGUA,GOBIERNO ,622112,Hospitales generales del sector p√∫blico,251 personas,CALLE,HEBERTO CASTILLO,CALLE,CANAL DE CHALCO,AVENIDA,LA TURBA,CALLE,CALZADA GUILLERMO PRIETO,216,,,,,,COLONIA,LA DRAGA,,,,13200,9,CIUDAD DE M√âXICO,11,Tl√°huac,1,Tl√°huac,1376,35,,,WWW.ISSSTE.GOB.MX,Fijo,19.28037841,-99.0504448,2024-11
859391,09012622112000167000000000U4,HOSPITAL GENERAL DR MANUEL GEA GONZALEZ,SECRETARIA DE SALUD ,622112,Hospitales generales del sector p√∫blico,251 personas,CALZADA,CALZADA DE TLALPAN,CALZADA,CALZADA DE TLALPAN,AVENIDA,SAN FERNANDO,CALLE,CASINO CASAHONDA,0,SN,,,,,COLONIA,BELISARIO DOMINGUEZ SECCION XVI,,,,14080,9,CIUDAD DE M√âXICO,12,Tlalpan,1,Tlalpan,426,7,,RICARDO.SORIANO@SALUD.GOB.MX,,Fijo,19.29072834,-99.16135063,2010-07
845805,09016622112000107000000000U1,HOSPITAL GENERAL DR RUBEN LE√ëERO,SECRETARIA DE SALUD DE LA CIUDAD DE MEXICO ,622112,Hospitales generales del sector p√∫blico,251 personas,CALLE,SALVADOR DIAZ MIRON,CALLE,PRIVADA DIAZ MIRON,CALLE,PLAN DE SAN LUIS,CALLE,MANUEL CARPIO,0,SN,,,,,COLONIA,UN HOGAR PARA NOSOTROS,,,,11340,9,CIUDAD DE M√âXICO,16,Miguel Hidalgo,1,Miguel Hidalgo,88,2,,,,Fijo,19.45095241,-99.1691663,2010-07
828296,09007622112000207000000000U8,HOSPITAL GENERAL IZTAPALAPA JUAN RAMON DE LA FUENTE,SECRETARIA DE SALUD DE LA CIUDAD DE MEXICO ,622112,Hospitales generales del sector p√∫blico,251 personas,EJE VIAL,8 SUR CALZADA ERMITA IZTAPALAPA,CALLE,REFORMA A LA SALUD,CALLE,REFORMA AERONAUTICA,CALLE,REFORMA AERONAUTICA,3018,,,,,,COLONIA,REFORMA POLITICA,,,,9730,9,CIUDAD DE M√âXICO,7,Iztapalapa,1,Iztapalapa,4999,16,,HGIZTAPALAPA.SEA2019@GMAIL.COM,,Fijo,19.34431492,-99.0274321,2010-07
6430445,09007622112000177000000000U3,HOSPITAL GENERAL JOSE MARIA MORELOS Y PAVON,HOSPITAL GENERAL JOSE MARIA MORELOS Y PAVON ,622112,Hospitales generales del sector p√∫blico,251 personas,AVENIDA,CONGRESO DE CHILPANCINGO SUR,PEATONAL,NINGUNO,CALLE,CHILPANCINGO NORTE,AVENIDA,CONGRESO DE CHILPANCINGO NORTE,0,SN,,,,,UNIDAD HABITACIONAL,ERMITA ZARAGOZA,,,,9180,9,CIUDAD DE M√âXICO,7,Iztapalapa,1,Iztapalapa,2494,24,5557321715,,,Fijo,19.36375954,-98.99507083,2010-07
798082,09005622112000177000000000U7,HOSPITAL GENERAL LA VILLA,HOSPITAL GENERAL LA VILLA ,622112,Hospitales generales del sector p√∫blico,251 personas,EJE VIAL,5 NORTE CALZADA SAN JUAN DE ARAGON,AVENIDA,SAN JUAN,CALLE,ANZAR,CALLE,PELICANO,285,,,,,,COLONIA,EDUARDO MOLINA,,,,7470,9,CIUDAD DE M√âXICO,5,Gustavo A. Madero,1,Gustavo A. Madero,1646,6,5555770596,,,Fijo,19.48086774,-99.10323889,2010-07
873241,09009622112000075000000000U5,HOSPITAL GENERAL MILPA ALTA,SECRETARIA DE SALUD DE LA CIUDAD DE MEXICO ,622112,Hospitales generales del sector p√∫blico,251 personas,CALLE,BOULEVARD JOSE LOPEZ PORTILLO,CALLE,NUEVO LEON,CALLE,CERRADA TECOXPA,CALLE,TECOXPA,386,,,,0,,PUEBLO,SAN FRANCISCO TECOXPA,,,,12700,9,CIUDAD DE M√âXICO,9,Milpa Alta,17,San Francisco Tecoxpa,365,18,,DGA.HGMILPAALTA.CEA@GMAIL.COM,,Fijo,19.20021209,-99.01087577,2010-07
911607,09003621114000077010000000U1,HOSPITAL GENERAL REGIONAL NUMERO 32,INSTITUTO MEXICANO DEL SEGURO SOCIAL ,622112,Hospitales generales del sector p√∫blico,251 personas,CALZADA,CALZADA DEL HUESO,CALLE,RANCHO MIRADORES,CALLE,NINGUNO,CALZADA,CALZADA DE LAS BOMBAS,0,SN,,,,,COLONIA,EX HACIENDA SANTA URSULA COAPA,,,,14310,9,CIUDAD DE M√âXICO,3,Coyoac√°n,1,Coyoac√°n,168A,1,,GILDARDO.CANO@IMSS.GOB.MX,WWW.IMSS.GOB.MX,Fijo,19.30684389,-99.13114435,2014-12
753030,09016622112000015000000000U6,HOSPITAL GENERAL TACUBA,INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO ,622112,Hospitales generales del sector p√∫blico,251 personas,CALLE,LAGO ONTARIO,CALLE,GOLFO DE ADEN,PRIVADA,GOLFO DE SAN LORENZO,CALLE,FELIPE CARRILLO PUERTO,119,,,,0,,COLONIA,TACUBA,,,,11410,9,CIUDAD DE M√âXICO,16,Miguel Hidalgo,1,Miguel Hidalgo,143,3,,,,Fijo,19.45442256,-99.19123873,2010-07
946620,09011622112000057000000000U9,HOSPITAL GENERAL TLAHUAC DOCTORA,OPD IMSS-BIENESTAR ,622112,Hospitales generales del sector p√∫blico,251 personas,AVENIDA,LA TURBA,CALLE,GABRIELA MISTRAL,AVENIDA,LANGOSTA,CALLE,RAMON LOPEZ VELARDE,655,,,,0,,COLONIA,VILLA CENTROAMERICANA I,,,,13250,9,CIUDAD DE M√âXICO,11,Tl√°huac,1,Tl√°huac,1056,1,5558501011,,,Fijo,19.28762075,-99.05173133,2014-12
1056634,09012622112000021000000000U3,HOSPITAL GENERAL TOPILEJO,MARTHA PATRICIA MANCILLA VILLEDA ,622112,Hospitales generales del sector p√∫blico,251 personas,CALLE,NINGUNO,PRIVADA,INDEPENDENCIA,CALLE,MOCTEZUMA,CALLE,SANTA CRUZ,0,SN,,,0,SN,PUEBLO,SAN MIGUEL TOPILEJO,,,,14500,9,CIUDAD DE M√âXICO,12,Tlalpan,27,San Miguel Topilejo,2032,26,,,,Fijo,19.19897679,-99.14151977,2010-07
1052227,09010622112000086000000000U0,HOSPITAL GRANERAL DE ZONA CON MEDICINA FAMILIAR NUM 8 GILBERTO FLORES IZQUIERDO,GOBIERNO ,622112,Hospitales generales del sector p√∫blico,251 personas,EJE VIAL,10 SUR RIO MAGDALENA,CALLE,RAMON CORONA,CALLE,MELCHOR OCAMPO,CALLE,CUAUHTEMOC,289,,,,289,,COLONIA,TIZAPAN SAN ANGEL,,,,1090,9,CIUDAD DE M√âXICO,10,√Ålvaro Obreg√≥n,1,√Ålvaro Obreg√≥n,1241,5,,LEONARDO.HERNANDEZM@IMSS.GOB.MX,,Fijo,19.33637322,-99.20065427,2010-07
846670,09005622112000217000000000U1,HOSPITAL JUAREZ DE MEXICO,HOSPITAL JUAREZ DE MEXICO ,622112,Hospitales generales del sector p√∫blico,251 personas,AVENIDA,INSTITUTO POLITECNICO NACIONAL,CALLE,LICENCIADO JOSE URBANO FONSECA,EJE VIAL,4 NORTE (AVENIDA FORTUNA),AVENIDA,HOSPITAL JUAREZ (NORTE 1C),5160,,,,,,COLONIA,MAGDALENA DE LAS SALINAS,,,,7760,9,CIUDAD DE M√âXICO,5,Gustavo A. Madero,1,Gustavo A. Madero,1256,2,5557477560,MATV74@HOTMAIL.COM,WWW.HOSPITALJUAREZ.SALUD.GOB.MX,Fijo,19.48164542,-99.13547699,2010-07
642262,09005622312000026000000000U2,HOSPITAL MATERNO INFANTIL CUAUTEPEC SSGDF,SECRETARIA DE SALUD DE LA CIUDAD DE MEXICO LUIS ANTONIO MARTINEZ ESTRADA ,622312,Hospitales del sector p√∫blico de otras especialidades m√©dicas,251 personas,AVENIDA,EMILIANO ZAPATA,CALLE,CERRADA GABRIEL GUERRA,CALLE,PARAISO,CALLE,RAFAEL RAMIREZ,0,SN,,,0,,COLONIA,ZONA ESCOLAR ORIENTE,,,,7230,9,CIUDAD DE M√âXICO,5,Gustavo A. Madero,1,Gustavo A. Madero,192,20,,HMICUAUTEPEC@HOTMAIL.COM,,Fijo,19.53908565,-99.14092556,2010-07
846498,09002622312000015000000000U2,HOSPITAL MATERNO INFANTIL DR NICOLAS CEDILLO,GOBIERNO CIUDAD DE MEXICO ,622312,Hospitales del sector p√∫blico de otras especialidades m√©dicas,251 personas,CALLE,GUSTAVO J GARMENDIA,CALLE,VICTOR HERNANDEZ COVARRUBIAS,CALLE,CERRADA DOROTEO ARANGO,CALLE,DOROTEO ARANGO,0,SN,,,0,,COLONIA,FRANCISCO VILLA,,,,2420,9,CIUDAD DE M√âXICO,2,Azcapotzalco,1,Azcapotzalco,970,13,5553940536,,WWW.SALUD.CDMX.GOB.COM,Fijo,19.4981721,-99.20330324,2010-07
644189,09017622112000077000063089S4,HOSPITAL MATERNO INFANTIL INGUARAN,GOBIERNO DEL DISTRITO FEDERAL ,622112,Hospitales generales del sector p√∫blico,251 personas,CALLE,ESTA√ëO,CALLE,SORPRESA,CALLE,FRESNILLO,CALLE,ALUMINIO,0,SN,,,,,COLONIA,FELIPE ANGELES,,,,15310,9,CIUDAD DE M√âXICO,17,Venustiano Carranza,1,Venustiano Carranza,47,3,,,,Fijo,19.45242197,-99.11317021,2010-07
1020750,09008622112000067000000000U4,HOSPITAL MATERNO INFANTIL MAGDALENA CONTRERAS,SECRETARIA DE SALUD DEL GOBIERNO DEL DF ,622112,Hospitales generales del sector p√∫blico,251 personas,AVENIDA,LUIS CABRERA,CALLE,PRESA REVENTADA,AVENIDA,SANTIAGO,CALLE,IGLESIA,619,,,,0,,COLONIA,SAN JERONIMO LIDICE,,,,10200,9,CIUDAD DE M√âXICO,8,La Magdalena Contreras,1,La Magdalena Contreras,160,5,5556835108,,WWW.SECRETARIADESALUDDELACDMX.GOB.MX,Fijo,19.31928692,-99.23909925,2010-07
958247,09011622312000017000000000U9,HOSPITAL MATERNO INFANTIL TLAHUAC,SECRETARIA DE SALUD DEL GOBIERNO DE LA CIUDAD DE MEXICO ,622312,Hospitales del sector p√∫blico de otras especialidades m√©dicas,251 personas,AVENIDA,CALZADA TLAHUAC CHALCO,CALLE,PRIMERA CAMINO REAL,CALLE,NINGUNO,AVENIDA,CALZADA TLAHUAC-CHALCO,0,SN,,,,,BARRIO,SAN ANDRES,,,,13099,9,CIUDAD DE M√âXICO,11,Tl√°huac,1,Tl√°huac,772,1,5558423601,,,Fijo,19.2653467,-98.99756465,2010-07
994953,09013622312000017000000000U5,HOSPITAL MATERNO PEDIATRICO XOCHIMILCO,SERVICIOS DE SALUD DEL INSTITUTO MEXICANO DEL SEGURO SOCIAL PARA EL BIENESTAR ,622312,Hospitales del sector p√∫blico de otras especialidades m√©dicas,251 personas,CALLE,CAMINO A NATIVITAS,CALLE,FRANCISCO GOYTIA,CALLEJON,NARDO,CALLE,HELIOTROPO,0,SN,,,,,BARRIO,XALTOCAN,,,,16090,9,CIUDAD DE M√âXICO,13,Xochimilco,1,Xochimilco,334,6,5556764993,DIRECCIONHMPX@GMAIL.COM,SALUD.DF.GOB.MX,Fijo,19.25496517,-99.10459937,2010-07
6318945,09015622111000224002003503S8,HOSPITAL METROPOLITANO,OPERADORA DE HOSPITALES ANGELES SA DE CV,622111,Hospitales generales del sector privado,251 personas,CALLE,TLACOTALPAN,CALLE,TLAXCALA,CALLE,TEPIC,CERRADA,TLAXCALA,59,,,,,,COLONIA,ROMA SUR,"TIANGUIS, BAZAR O PULGA",HOSPITAL ANGELES,SN,6760,9,CIUDAD DE M√âXICO,15,Cuauht√©moc,1,Cuauht√©moc,1356,17,,FISCALGASS@SALUDANGELES.MX,WWW.HOSPITALANGLES.COM,Fijo,19.40675602,-99.16663908,2010-07
760420,09016931810000391010000000U6,HOSPITAL MILITAR DE ESPECIALIDADES DE LA MUJER Y NEONATOLOGIA,SECRETARIA DE LA DEFENSA NACIONAL ,622312,Hospitales del sector p√∫blico de otras especialidades m√©dicas,251 personas,AVENIDA,INDUSTRIA MILITAR,BOULEVARD,PIPILA,PERIFERICO,BOULEVARD MANUEL AVILA CAMACHO,AVENIDA,INDUSTRIA MILITAR,0,SN,,,,,COLONIA,LOMAS DE SOTELO,,,,11610,9,CIUDAD DE M√âXICO,16,Miguel Hidalgo,1,Miguel Hidalgo,514,1,,CEM@WEBMAIL.SEDENA.GOB.MX,WWW.SEDENA.GOB.MX,Fijo,19.4391981,-99.21845202,2011-03
897510,09015621114000057010000000U7,HOSPITAL NACIONAL HOMEOPATICO,HOSPITAL NACIONAL HOMEOPATICO ,622112,Hospitales generales del sector p√∫blico,251 personas,CALLE,CHIMALPOPOCA,CALLE,5 DE FEBRERO,CALZADA,SAN ANTONIO ABAD,CALLE,LUCAS ALAMAN,135,,,,0,,COLONIA,CENTRO,,,,6080,9,CIUDAD DE M√âXICO,15,Cuauht√©moc,1,Cuauht√©moc,1055,7,,INAIHNH@SALUD.GOB.MX,WWW.HNH.GOB.MX,Fijo,19.4223706,-99.1355001,2014-12
